id,text,target
509,"But, perhaps its also because we often hear numbers in a non-native language out of context. You may stop listening to the foreign language and suddenly be unable to understand. I talked to multilingual friends and they said that they are fl uent in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to say numbers, especially over the phone. Numbers seem to be diffi cult, but no one could say why.",0.1
1297,"Why are numbers in another language such a conundrum? It may have to do with different numbering systems. If we consider that, in German, for example, which belongs to the same Indo-European language family as English, 2.30pm becomes halb drei (half of three) and 21 becomes einundzwanzig (one and twenty), clearly different numeral systems can cause confusion and thats without even considering indigenous languages with numeral systems so rare they are in danger of dying out.",0.8
2129,Other supporters offer a simpler explanation. Hes not afraid of anybody or anything. Thats pretty cool.,0.8
37,"I arrived in the Mexican capital after a bus journey all the way from New York. In my new job, I spent my days on the streets in political rallies and my nights alone in the offi ce, where I coordinated the news from areas of fi ghting in El Salvador, Nicaragua, Guatemala and the rest of Central America. But, I also had to report on disasters: fi res, fl oods and explosions at fi rework factories.",0.1
7527,"Recycling companies purchase Wecyclers sorted waste and make it into products such as mattresses, pillows and trash bags. Wecyclersis a response to local waste problems, where its estimated that only 40% of the citys rubbish is collected. According to the World Bank, only 46% of municipal waste in Africa is collected. More than 5,000 households are involved and there are plans to extend the initiative to other cities throughout Nigeria.",0.5
4582,"Earlier, the Republican senator Mike Lee said there would be more trouble: The media keeps asking: Was it worth it? My answer is, it is always worth it to do the right thing. He added: This is not over.",0.1
19,"I arrived in the Mexican capital after a bus journey all the way from New York. In my new job, I spent my days on the streets in political rallies and my nights alone in the offi ce, where I coordinated the news from areas of fi ghting in El Salvador, Nicaragua, Guatemala and the rest of Central America. But, I also had to report on disasters: fi res, fl oods and explosions at fi rework factories.",0.1
3479,"In Belo Horizonte, police clashed with protesters who tried to get into a football stadium, where there was a Confederations Cup match between Nigeria and Tahiti.",0.1
3156,"Gym rats can benefit by doing three strength sessions and three Tabatas a week. And the rest of us can slowly increase the number of sessions, although we know that it will never get easier because every session needs maximum effort. Thats the cruel genius of the programme: it is hard  and effective.",0.5
4387,"The project is more than a novelty. Arif Sayani, the towns Director of Planning, said the town would be able to use the maps as a promotional tool for those thinking of visiting or moving to the area. It may also speed up planning decisions in Iqaluit.",0.5
7019,"Opinion polls show healthy eating (55%) and avoiding chemical residues (53%) are key reasons given by shoppers for buying organic produce. But, many also say care for the environment (44%) and animal welfare (31%) are important, and also taste (35%). Browning said: This research con rms what people think about organic food. In other countries, there have, for a long time, been much higher levels of support and acceptance of the bene ts of organic food and farming. We hope these  ndings will bring the UK into line with the rest of Europe.",0.5
6156,"Worst part of the job: The deadlines, for Wells, who admits he quite likes the food. The meat used in pet food has to be derived from animals passed as fi t for human consumption, under the Animal Feed Regulations 2010, and he says the fi rm uses human-grade freshly prepared raw food in its recipes. He adds: There are some pretty gruesome pet foods out there and, although I dont taste them, the smell is enough to turn the stomach when I do a bit of market research.",0.8
8884,"Future Library creator, Paterson, asked the writers to write on the theme of imagination and time, which they can take in so many directions. Mitchell revealed only the name of the manuscript, From Me Flows What You Call Time, during a ceremony in the Norwegian woods next to where Patersons 1,000 trees are planted. The title is taken from a piece of music by Japanese composer Toru Takemitsu. But, other than admitting that its more substantial than I was expecting, the author would say nothing more.",0.5
6983,"The research reduces the uncertainty about how much warming is caused by rises in carbon emissions, according to scientists commenting on the study, published in the journal Nature. Experts at Japans National Institute for Environmental Studies said the explanation of how fewer clouds form as the world warms was convincing and agreed that this indicated future climate change would be greater than expected.",0.5
8816,"Countless fans around the world are in a constant state of vigilance waiting for the release of new poster art, new trailers and other information, said Paul Dergarabedian, senior media analyst at box-of ce monitor Rentrak. Its hard to imagine any other movie franchise that could evoke such a level of passion, enthusiasm and excitement.",0.8
4978,"A Chinese company has got into the top 100 for the first time, with mobile-phone and broadband firm Huawei entering the table in 94th place with a brand value of $4.3bn. Huawei has been partly banned by the US and Australian governments due to fears that its equipment could be used by the Chinese for cyber-espionage.",0.5
7208,"Researchers believe Erdmanns grandfather, Richard Platz, threw the bottle in the sea while on a hike in 1913. He was 20 years old at the time. A lot of the message on the postcard was impossible to read, although the address in Berlin on the front of the card was legible. Also legible was the authors polite request that the person finding it should send it to his home address.",0.5
2407,"The atlas shows how words and related terms use the same regions of the brain. For example, on the left-hand side of the brain, above the ear, is one of the tiny regions that represents the word victim. The same region responds to killed and murdered. On the brains right-hand side, near the top of the head, is one of the brain spots used for family terms: wife, husband,children, parents.",0.1
4343,"Its a question that still puzzles traditionalists. Bicycle shops have been slow to stock e-bikes, even though they have been around since the late 1990s. Sales in the US have been modest.",0.8
5689,"After dif cult negotiations, the World Parks Congress delegates passed a motion that will dramatically change the goals for global marine management. Instead of the 20-30% target, the IUCN now says that each marine habitat should include strictly protected areas of at least 30%. These areas should address both biodiversity and ecosystem services.",0.5
1688,"One night, a Mexican colleague learnt that the American consul in the port city of Veracruz was being held hostage at gunpoint in his offi ce. With no senior English-speaking reporter in the offi ce, it was left to me to try to reach the consulate by phone. Having got the number wrong, I was put through to an extension elsewhere in the building and the identity of the person who took my call was unmistakable: I chatted for 15 minutes to the gunman. I may not have persuaded him to put away his gun – but my reputation as a rookie reporter still rose overnight.",0.8
3796,"In the report, The Cost of Inequality: How Wealth and Income Extremes Hurt Us All, published just before the World Economic Forum in Davos, the charity asks world leaders to commit to reducing inequality to at least 1990 levels.",0.5
6654,"Mark Stokes, a neuroscientist at Oxford University, said the experiments were a tour de force but that it was important to put them into perspective. Although the results seem to imply that new memories were formed by the artificial stimulation (rather than the actual environment), this kind of phenomenon is still a long way from most peoples idea of memory, he said. Rather, he said, it was equivalent to implanting an association that perhaps someone cannot place but that makes them wary of a specific environment for no apparent reason. It is unlikely that this kind of pairing could lead to the rich set of associations related to normal memories, although it is possible that, over time, such pairing could be integrated with other memories to construct a more elaborate false narrative.",0.8
7823,"Nevertheless, the Bond brand has remained immensely powerful over the decades, with Eon being forced to fend off attempts by rival outfits to capitalize on the seriess popularity. Through a quirk of rights ownership, adaptations of Casino Royale (in 1967) and Thunderball (as Never Say Never Again, in 1983) were released in competition with Eon productions. Although subject to legal disputes over several decades, Eon now has full control of both books.",0.8
866,"Why are numbers in another language such a problem? It may be because of different numbering systems. In German, for example, which belongs to the same Indo-European language family as English, 2.30pm becomes halb drei (half of three) and 21 becomes einundzwanzig (one and twenty). Different number systems can clearly cause confusion.",0.5
4682,"There are seniors who have to sometimes pick between whether they are going to pay for their medications or pay their bills or buy food, and that shouldnt be the case.",0.8
1994,"Humans are cutting down trees more quickly than they can regrow, harvesting more fish than the oceans can restock, pumping water from our rivers and aquifers faster than rainfall can replenish them and emitting more carbon than the oceans and forests can absorb, he said.",0.8
8384,"The UNESCO World Heritage Committee called for the cancellation of all Virunga oil permits and appealed to concession holders Total SA and SOCO International plc not to undertake exploration in World Heritage Sites. Total has committed to respecting Virungas current boundary, leaving UK-based SOCO as the only oil company with plans to explore inside the park.",0.8
9363,"Asked after the jump what he wanted to do next, Baumgartner said: I want to inspire a generation. Id like to be sitting in the same spot in the next four years as Joe Kittinger. There is a young guy asking me for advice because he wants to break my record. He said the most exciting moment for him was when he was standing outside the capsule on top of the world. He added: The most beautiful moment was when I was standing on the landing area and Mike Todd [the life support engineer who dressed Baumgartner in his suit] appeared and he had a smile on his face like a little kid.",0.5
8316,"The study examined social and economic conditions, health, education, housing and the environment, and is used by big companies to assess where they should locate and how much they should pay staff.",0.8
6138,3. Biogas engineer The job: Setting up biogas plants in developing countries,0.5
346,"Some experts believe there is a link between dyscalculia  the diffi culty in understanding arithmetic  and problems learning foreign languages, particularly if you learn languages by rote. But, some students who fi nd it hard to learn languages with a grammar textbook may learn more easily in a foreign country, where learning is more natural. In my case, I have always found languages quite easy, apart from the numbers.",0.1
586,"It was as a reporter that I soon found out that I was as bad at understanding numbers in Spanish as I was at calculating them in English. Once, when I meant to call the police, I got a Mexican grandmother out of bed at 2am because I had misunderstood a number and dialled a wrong digit. Even worse, there were too many victims in my stories – almost 83 dead in a fi re at 6pm turned out to be as few as 38 by 7pm; 12 people injured in a coach crash soon became two and so it went on. Finally, I got a call from the main offi ce in Washington. “I don’t know what training you have had,” an editor shouted, “but has no one ever told you a death toll can’t go down?!”",0.5
1543,"In my case, being numerically challenged in a foreign tongue followed me from Mexico to other countries and from Spanish to German and Portuguese. But, in that fi rst journalism job, getting the numbers wrong didn’t always add up to failure.",0.8
7263,"Climate change is another matter. Byers works with local conservation committees to identify and plan for the impacts of climate change, most usually finding new water sources or introducing rainwater harvesting. The rapid build-up of glacial lakes that threaten to burst and flood the Sherpa homeland is a constant threat. Theres going to come a time when people are going to have to get out of their way.",0.8
9513,"The crisis has created a widespread sense of pessimism, said Poulopoulos. For those who might have stopped taking drugs, there is now no incentive. Instead, theres an atmosphere of misery, where people who know they wont find work are becoming a lot more self-destructive. In Athens, where the economic crisis has hit hardest, shisha is part of that.",0.5
6080,"Brazil and Peru have asked for the .amazon application to be withdrawn. They say a private company should not be given a name that is also the name of an important geographical area, an area that runs through and across their territories and is also used for certain regions and cross-border organizations.",0.5
7830,"Smarts extraordinary journey from gang member to mentor began when he was in prison. I couldnt believe that people kept coming back in and nobody did anything about it. I was talking to the prisoners and they knew what was wrong in their lives, but the problem is that the prison system only deals with the crime.",0.1
6732,"Goldsmith, 69, also revealed that he has teamed up with Robin de Levita, the Dutch producer of the Whos 1970s rock musical Tommy, at a new 1,100-seat theatre in Wembley, which is due to be  nished in time for the  rst stage adaptation of the phenomenally successful teen book and movie series The Hunger Games in June 2016.",0.8
1699,"A degree in Spanish got me my fi rst job as a journalist, with an international press agency in Mexico City, but it didn’t prevent me blundering badly as a rookie reporter.",0.8
1575,"It was as a reporter that I soon found out that I was as bad at understanding numbers in Spanish as I was at calculating them in English. Phone calls meant for the police got Mexican grandmothers out of bed at 2am because I had misunderstood a number and dialled a dodgy digit. Even worse, victims were piled too high in my stories – almost 83 dead in a fi re at 6pm turned out to be as few as 38 by 7pm; 12 people injured in a coach crash soon became two and so it went on. Finally, I got a call from the main offi ce in Washington. “I don’t know what training you have had,” an editor yelled, “but has no one ever told you a death toll can’t go down?!”",0.8
908,"A degree in Spanish got me my fi rst job as a journalist, with an international press agency in Mexico City, but it didn’t stop me from making mistakes as a young reporter.",0.5
1986,"Humans are cutting down trees more quickly than they can regrow, harvesting more fish than the oceans can restock, pumping water from our rivers and aquifers faster than rainfall can fill them again and emitting more carbon than the oceans and forests can absorb, he said.",0.5
5617,"I want people in the UK to know that not everyone wants to go there. There are a lot of people here who want to stay in France, Kamal said.",0.5
8760,"I write poems about everything. Im a prolific writer. I just cant stop, she says, when she phones me a few days after the interview to read out a poem she has written about the joys of exercise. One of the class, 84-year-old former teacher Winnie Robertson, thinks the secret to staying fit is never letting yourself go: Use it or lose it, thats what I say.",0.5
5696,"In part, the message said: We see the signs of overexploitation. We no longer see the  sh and other marine creatures in the size, diversity or abundance of the past. We witness the change as foreign  shing  eets ply our waters in a race to strip our resources. Our coral reefs, the greatest in the world, and our mangrove and wetland spawning grounds are disappearing. Our ocean is vast but not limitless. Growing global populations and the relentless pursuit of unsustainable development are reducing the ability of our ocean to sustain life.",0.8
5685,"The of cial title of the expedition is the Mua Voyage. It is a partnership between the International Union for Conservation of Nature (IUCN) Oceania Regional Of ce and  ve Paci c Island countries: Samoa, Tonga, New Zealand, the Cook Islands and Fiji. The main goal of the 6,000-nautical-mile (11,000km) trip was to deliver a special message to the World Parks Congress.",0.5
7286,"In the centres courtyard, tech-savvy young people lounge throughout the day or just sit outside when its crowded, tapping away on laptops and tablets or glued to their smartphones.",0.5
1997,"Thousands of people protested on beaches in the cities of Perth, Sydney and Adelaide, and at beaches in Victoria and Queensland. Faehrmann said the protests showed that Australians wanted sharks to be protected: Whats amazing is that so many people in Australia love sharks. This has shown that people are scared but thousands of people are coming out across the country to say, Thats the sharks ocean. We respect them, we love them and we dont want you to kill them. Anthony Joyce, a surfer who once had his foot caught in a sharks mouth, said: The number of sharks they are going to kill is going to make no difference.",0.1
2478,"For Hoxton Analytics and the retailers using the technology, the answer is to look downwards. This tactic of avoiding the face and staring at shoes says a lot about how we, as physical beings, react to being watched. It suggests there are boundaries that do not exist on the internet. Set sights on our torsos and we feel invaded. But is making calculated judgments about a person based on their footwear actually anyless invasive?",0.8
2976,"The group plans to send a lander and satellite to Mars in 2018, followed by a rover in 2020 and cargo missions starting in 2022. Humans will start arriving in 2025 and they will send more crews of four people every two years. The astronauts will not return to Earth.",0.1
1860,"New Yorker, Sharon Surloff, was delighted with her phone picture of the royal bulletin, snapped after she and her niece and mother had squeezed through crowds to take a photograph of the easel.",0.8
4557,"With her love of theatrics and opulent costumes, Bushs keenness to stop fans uploading grainy footage to YouTube could also be an attempt to keep the show a surprise for the thousands of fans who have purchased tickets for the 22 dates she is playing.",0.8
764,"A degree in Spanish got me my fi rst job as a journalist, with an international press agency in Mexico City, but it didn’t stop me from making mistakes as a young reporter.",0.5
5358,"When considering the future of transportation, its also important to keep in mind why people travel: they may be going to work, to meet friends or family, or to do the shopping. Technologies that reduce the need for those trips  for example, virtual meetings or telecommuting  could also have a big effect on transportation.",0.5
4493,"While the inauguration is not until January, in effect Obama embarked on his second term on Wednesday. Having disappointed many supporters in his first term, he is looking now to establish a legacy that will transform him from a middling president into a great one.",0.8
9132,Strydom said about the mother: You can see its not easy for her. She has to care for a child that is not hers on her own while her child is with someone else.,0.1
7178,"Its been an amazing magic carpet ride for all of us, she said. Its given us a wonderful marketing platform, an international profile. Im hugely grateful. My husband and I love the house, and the people here. Now, without doubt, it is loved by millions of other people.",0.8
7857,"For Smart, the extraordinary journey from gang member to mentor began when he witnessed, from within, a prison system that was so obviously failing its inmates. He recalls a drug addict he befriended who, to his dismay, kept returning. I was touched by the people who kept coming back in, he says. I couldnt believe that nothing was being done about it. I was talking to the inmates and they knew what needed to be changed in their lives, but the problem is that the prison system only deals with the index offence.",0.8
1951,"Many cities are  ghting a losing battle against nature but is it possible to identify the worlds most vulnerable city? Natural events are very dif cult to predict  but Males future looks particularly bad because, even if its new sea wall continues to be effective, the islands around the Maldives capital are going to disappear before too long. And, if they disappear, Males raison detre disappears, too.",0.5
