id,target,flesch_reading,dale_chall,coleman_liau,mcalpine_eflaw,wrd_cnt,sen_cnt,syl_cnt,polysyl_cnt,avg_wrd_per_sen,avg_syl_per_wrd,ttr,rttr,cttr,mtld75
3012,0.2142882574734413,105.76,4.93,1.17,12.4,158.0,20.0,171.0,0.0,7.9,1.0822784810126582,0.569620253164557,7.16001555758157,5.062895554167108,47.650793650793645
3013,0.3203227199378291,104.94,1.21,1.65,13.0,183.0,21.0,200.0,0.0,8.714285714285714,1.092896174863388,0.4673913043478261,6.340004114660577,4.483059902227108,25.832512315270936
3014,0.1958824980228026,106.67,5.06,0.94,10.8,161.0,23.0,176.0,0.0,7.0,1.093167701863354,0.5182926829268293,6.637384880265758,4.693339858180978,33.27367424242424
3015,0.2394164220582828,104.13,5.35,2.52,14.2,152.0,16.0,166.0,0.0,9.5,1.0921052631578947,0.5359477124183006,6.629307084326436,4.687627993895242,36.125
3016,0.0889750199988308,101.7,5.08,3.18,17.9,167.0,14.0,189.0,0.0,11.928571428571429,1.1317365269461075,0.4910179640718562,6.345350506779922,4.486840372349579,30.616666666666667
3017,0.5110122709054391,84.07,7.65,7.7,18.4,177.0,14.0,227.0,7.0,12.642857142857142,1.2824858757062148,0.655367231638418,8.719093924832816,6.165330440051713,76.81132075471697
3018,0.5302152680373559,56.6,7.66,6.29,73.3,192.0,4.0,229.0,4.0,48.0,1.1927083333333333,0.616580310880829,8.565807433909466,6.056940522855522,78.7879746835443
3019,0.9172742076600824,52.26,7.97,8.66,51.8,178.0,5.0,248.0,14.0,35.6,1.3932584269662922,0.5842696629213483,7.795129565556959,5.511988976033073,62.22764227642277
3020,0.3078426688724843,87.31,6.09,6.35,13.5,159.0,17.0,201.0,6.0,9.352941176470589,1.2641509433962264,0.575,7.273238618387272,5.142956348249516,50.32258064516128
3021,0.3688266235235277,91.31,6.9,5.85,20.3,165.0,12.0,197.0,6.0,13.75,1.193939393939394,0.5757575757575758,7.395739969534468,5.229577884350213,65.3970099667774
3022,0.577255447856012,82.07,6.5,6.85,32.5,183.0,8.0,218.0,1.0,22.875,1.1912568306010929,0.5459459459459459,7.4256676831474575,5.250739973591368,44.89202127659575
3023,0.2967341191118808,79.8,5.72,7.83,22.8,151.0,9.0,192.0,5.0,16.77777777777778,1.271523178807947,0.4444444444444444,5.497474167490214,3.8873012632302006,31.4373840445269
3024,0.3434222596645581,86.74,6.6,4.47,27.9,146.0,8.0,169.0,1.0,18.25,1.1575342465753424,0.6054421768707483,7.340596279696671,5.190585407326258,63.43150684931507
3025,0.4078750383356166,85.36,5.97,5.52,41.0,168.0,6.0,193.0,0.0,28.0,1.1488095238095235,0.5470588235294118,7.132774396280545,5.043633144283756,42.68888888888888
3026,0.4373735150535437,95.51,5.93,4.52,25.5,180.0,10.0,205.0,0.0,18.0,1.1388888888888888,0.5806451612903226,7.918944211153078,5.599539151544296,46.5
3027,0.3947678057679447,78.52,5.97,6.68,40.0,185.0,7.0,224.0,7.0,26.428571428571427,1.2108108108108109,0.5585106382978723,7.657912053639464,5.414961542858665,56.61860465116279
3028,0.3675733913914756,68.78,6.83,6.57,53.4,180.0,5.0,219.0,6.0,36.0,1.2166666666666666,0.5901639344262295,7.983589726309386,5.64525043368462,40.18581081081081
3029,0.2400647541916141,92.73,5.61,4.22,19.1,174.0,14.0,209.0,1.0,12.428571428571429,1.2011494252873562,0.5786516853932584,7.720176396657372,5.458989082032755,64.2017094017094
3030,0.2894721632423249,110.46,0.78,0.33,18.0,151.0,13.0,154.0,0.0,11.615384615384617,1.0198675496688745,0.4868421052631579,6.002192581838214,4.244191076605392,31.333333333333336
3031,0.4968903080959083,98.08,1.43,1.23,39.3,190.0,8.0,193.0,0.0,23.75,1.0157894736842106,0.4157894736842105,5.731262375869092,4.052614490736359,26.57142857142857
3032,0.3627163046390412,77.23,1.21,6.36,15.7,143.0,13.0,195.0,10.0,11.0,1.3636363636363635,0.4265734265734265,5.101076261043254,3.607005615533404,27.084768211920533
3033,0.0915183588500649,99.77,1.39,2.89,21.7,179.0,13.0,195.0,0.0,13.76923076923077,1.089385474860335,0.4861878453038674,6.540988486975063,4.625177314803203,29.72303921568628
3034,0.4138574258379344,79.5,6.79,8.29,24.7,171.0,10.0,222.0,11.0,17.1,1.2982456140350878,0.6436781609195402,8.490698088083718,6.003830195091651,101.05621265699304
3035,0.2066066710801493,87.55,5.63,5.86,26.0,140.0,8.0,167.0,1.0,17.5,1.1928571428571428,0.6170212765957447,7.326721713278715,5.180774607326099,49.55196535642905
3036,0.1808761577665905,90.8,1.47,3.88,21.6,186.0,13.0,214.0,2.0,14.307692307692308,1.1505376344086022,0.3958333333333333,5.484827557301445,3.878358759406699,17.988349514563104
3037,0.0514803605523102,92.46,5.81,4.01,32.8,168.0,8.0,186.0,2.0,21.0,1.1071428571428572,0.4642857142857143,6.017830648521584,4.255248859601852,28.48275862068965
3038,0.4574381823784891,87.15,6.88,4.93,27.0,161.0,9.0,201.0,6.0,17.88888888888889,1.248447204968944,0.5679012345679012,7.228202652129153,5.111111111111111,53.78
3039,0.454892003747682,94.19,5.86,4.24,30.1,174.0,9.0,195.0,1.0,19.33333333333333,1.1206896551724137,0.5085714285714286,6.727767619564244,4.757250106041154,36.58244680851064
3040,0.4547695766592486,96.72,5.49,4.46,25.5,185.0,11.0,202.0,0.0,16.818181818181817,1.0918918918918918,0.4285714285714285,5.891883036371794,4.166190448976481,24.50652985074627
3041,0.2057013649683996,85.93,5.93,5.34,28.3,153.0,8.0,182.0,3.0,19.125,1.1895424836601307,0.5316455696202531,6.682681187076132,4.725369183889301,35.55
3042,0.1918183650552358,81.63,7.19,7.76,22.3,180.0,12.0,227.0,10.0,15.0,1.261111111111111,0.6043956043956044,8.153742483272113,5.765566601970551,65.91565217391305
3043,0.2950357720901728,88.87,5.9,5.45,24.0,162.0,10.0,192.0,4.0,16.2,1.1851851851851851,0.6107784431137725,7.892996971848196,5.581191682678744,69.53272727272727
3044,0.2710058949547049,84.71,6.98,7.72,28.4,162.0,8.0,200.0,5.0,20.25,1.2345679012345678,0.6727272727272727,8.641338280192905,6.110348896451302,59.90510204081632
3045,0.3738775145026842,81.83,6.32,5.97,21.6,178.0,12.0,223.0,4.0,14.833333333333334,1.252808988764045,0.5810055865921788,7.773324964620133,5.496570794849576,46.63200934579439
3046,0.0491428852770888,72.23,6.51,6.45,50.2,163.0,5.0,197.0,9.0,32.6,1.2085889570552146,0.6,7.707139547199077,5.449770637375485,61.00840336134453
3047,0.2182455519140949,84.17,6.21,6.89,17.7,162.0,13.0,214.0,8.0,12.461538461538462,1.3209876543209875,0.6257668711656442,7.989256589877165,5.649257511341455,76.97222222222223
3048,0.5227944223059598,61.03,7.74,8.02,52.3,141.0,4.0,177.0,5.0,35.25,1.25531914893617,0.7092198581560284,8.42151921066519,5.954913341754136,89.64855928200285
3049,0.3657552037151718,67.22,7.07,6.57,43.3,175.0,6.0,219.0,6.0,29.166666666666668,1.2514285714285711,0.5942857142857143,7.861661038591927,5.559033831778427,54.47134387351778
3050,0.2741329469945927,94.35,5.29,3.23,16.2,141.0,13.0,167.0,3.0,10.846153846153848,1.1843971631205674,0.5985915492957746,7.133041545521857,5.043822047323876,53.25
3051,0.3644651125935959,97.23,6.21,5.97,24.5,179.0,11.0,205.0,6.0,16.272727272727273,1.1452513966480449,0.6201117318435754,8.296529529546488,5.866532290656759,72.52586206896552
3052,0.3833492777633162,93.48,5.58,3.66,31.9,200.0,10.0,226.0,1.0,20.0,1.13,0.45,6.363961030678928,4.5,29.84496124031008
3053,0.5372250999534065,97.64,6.77,6.38,23.0,175.0,11.0,201.0,4.0,15.909090909090908,1.1485714285714286,0.6114285714285714,8.088439722397462,5.719390576925882,66.67780748663101
3054,0.379434042129572,89.38,6.35,4.58,23.8,188.0,12.0,221.0,3.0,15.666666666666666,1.175531914893617,0.5873015873015873,8.074061938731719,5.7092239485974,71.05263157894737
3055,0.2866526192101767,91.51,5.76,4.4,19.9,163.0,12.0,188.0,1.0,13.583333333333334,1.1533742331288344,0.4879518072289157,6.286819258221296,4.445452529582459,36.50949367088607
3056,0.2417825976674181,73.44,7.0,6.74,47.6,157.0,5.0,191.0,0.0,31.4,1.21656050955414,0.5723270440251572,7.216769430035112,5.103026602237604,40.234756097560975
3057,0.3958779021742664,94.25,5.54,4.45,16.3,174.0,16.0,206.0,2.0,10.875,1.1839080459770115,0.5771428571428572,7.63488235478639,5.398677086630972,55.79710144927536
3058,0.4028501676708987,85.42,7.63,6.09,28.6,157.0,8.0,193.0,8.0,19.625,1.2292993630573248,0.6645569620253164,8.353351483845165,5.906711479861626,63.93535875888817
3059,0.2538589692995259,87.55,6.88,5.51,25.4,193.0,11.0,229.0,4.0,17.545454545454547,1.1865284974093264,0.6476683937823834,8.997696884358682,6.362332481991095,96.5
3060,0.918904151425571,65.39,8.91,10.46,43.2,186.0,6.0,248.0,14.0,31.0,1.3333333333333333,0.5752688172043011,7.845620653642402,5.547691566807775,57.49090909090909
3061,0.8851309507049568,58.69,8.61,8.89,53.0,188.0,5.0,251.0,13.0,37.6,1.3351063829787233,0.6063829787234043,8.31430451537999,5.879101103675122,62.83882783882784
3062,0.1519081870182416,67.83,8.37,9.3,41.0,143.0,5.0,192.0,11.0,28.6,1.3426573426573427,0.6573426573426573,7.860674894066653,5.558336522297377,80.57936507936509
3063,0.4770871222730107,67.76,8.03,8.43,51.8,148.0,4.0,180.0,5.0,37.0,1.2162162162162162,0.64,7.83836717690617,5.542562584220407,77.79273558547118
3064,0.4822770133971873,72.29,7.89,7.38,34.2,145.0,6.0,182.0,4.0,24.166666666666668,1.2551724137931035,0.6758620689655173,8.138457025666517,5.7547581512440935,75.28846153846155
3065,0.6676960533669385,76.96,7.21,6.85,28.2,176.0,9.0,224.0,5.0,19.55555555555556,1.2727272727272727,0.7102272727272727,9.422229518055111,6.662522386112826,101.02598870056497
3066,0.6710970698854598,68.23,9.05,9.46,40.2,169.0,6.0,215.0,10.0,28.166666666666668,1.272189349112426,0.6035502958579881,7.846153846153846,5.548068590848296,29.81864351245085
3067,0.4918882007993082,85.56,7.95,6.22,40.7,167.0,6.0,188.0,4.0,27.83333333333333,1.125748502994012,0.6488095238095238,8.409532572934008,5.946437508930793,67.95256916996047
3068,0.746101565249417,71.07,8.09,8.88,37.7,178.0,7.0,239.0,13.0,25.428571428571427,1.3426966292134832,0.5786516853932584,7.720176396657372,5.458989082032755,51.6024011299435
3069,0.9330402747388582,58.66,9.84,10.22,42.5,176.0,6.0,245.0,15.0,29.33333333333333,1.3920454545454546,0.6271186440677966,8.3432709108314,5.8995834383253465,61.68181818181818
3070,0.4416173286614877,71.78,7.6,8.36,36.0,173.0,7.0,226.0,9.0,24.714285714285715,1.30635838150289,0.6149425287356322,8.111649066294266,5.735802061382202,66.07692307692308
3071,0.3389948399878904,66.0,7.43,8.72,43.6,152.0,5.0,202.0,13.0,30.4,1.3289473684210529,0.6298701298701299,7.8164827510461885,5.52708795829244,73.33333333333333
3072,0.4234402812496128,73.85,6.96,6.05,45.8,186.0,6.0,218.0,7.0,31.0,1.1720430107526882,0.6137566137566137,8.437758422458371,5.966396198534221,77.38188559322035
3073,0.7069163052539007,12.44,10.5,6.87,136.0,183.0,2.0,220.0,6.0,91.5,1.2021857923497268,0.532258064516129,7.259032193556989,5.132910888915605,50.26360017691288
3074,0.4661153235564356,84.91,7.43,6.67,29.4,141.0,7.0,173.0,5.0,20.142857142857142,1.2269503546099292,0.7183098591549296,8.55964985462623,6.052586456788652,82.84409678006186
3075,0.473529489451426,76.29,7.27,5.4,42.9,200.0,7.0,244.0,8.0,28.571428571428573,1.22,0.56,7.919595949289332,5.6,49.158556366585564
3076,0.5703263101099338,64.75,8.51,9.87,32.0,140.0,6.0,190.0,6.0,23.33333333333333,1.3571428571428572,0.6428571428571429,7.606388292556649,5.378528742004772,63.33333333333333
3077,0.4104157264244241,72.8,7.59,7.61,34.3,142.0,6.0,181.0,4.0,23.666666666666668,1.2746478873239435,0.6503496503496503,7.777050693065944,5.499205282698468,63.7
3078,0.7791888807075495,68.44,7.94,9.06,38.8,168.0,6.0,210.0,8.0,28.0,1.25,0.6491228070175439,8.488382153210786,6.002192581838214,78.66
3079,0.5814427019593451,60.69,9.32,10.33,38.3,164.0,6.0,230.0,13.0,27.33333333333333,1.4024390243902438,0.6848484848484848,8.79703806902521,6.2204452729639375,98.05810397553518
3080,0.3349811684146379,59.16,8.46,9.41,40.6,144.0,5.0,197.0,10.0,28.8,1.3680555555555556,0.6458333333333334,7.75,5.480077554195744,55.54285714285714
3081,0.2692567677568357,56.93,9.15,9.41,43.4,155.0,5.0,217.0,12.0,31.0,1.4,0.6730769230769231,8.406728074767074,5.944454429259127,106.42784380305604
3082,0.7462415789619647,58.96,9.52,8.83,42.8,174.0,6.0,237.0,14.0,29.0,1.362068965517241,0.5953757225433526,7.830944989077967,5.537314304875845,41.80833333333334
3083,0.4822583837639093,63.4,8.84,8.66,56.3,165.0,4.0,197.0,2.0,41.25,1.193939393939394,0.6227544910179641,8.047761618355024,5.690626813711661,59.907936507936505
3084,0.620586161662125,76.15,8.6,8.65,28.6,184.0,9.0,248.0,11.0,20.444444444444443,1.3478260869565215,0.6358695652173914,8.625354435061482,6.099046611169437,68.46947082767977
3085,0.6658860932895101,60.28,8.62,9.93,40.2,166.0,6.0,225.0,15.0,27.666666666666668,1.355421686746988,0.6325301204819277,8.149580519916494,5.762623649458743,60.71873619089703
3086,0.7768634032218353,63.02,10.92,11.9,34.1,175.0,7.0,238.0,11.0,25.0,1.36,0.7159090909090909,9.497607354199554,6.715822565201728,89.15546218487395
3087,0.5950646184324486,54.43,9.68,9.3,62.3,167.0,4.0,223.0,11.0,41.75,1.3353293413173652,0.6011904761904762,7.792319173085641,5.510001728458808,41.125
3088,0.5022832968513474,65.76,7.58,8.94,31.6,156.0,7.0,212.0,8.0,22.285714285714285,1.358974358974359,0.5641025641025641,7.045638767423834,4.98201895023622,46.526315789473685
3089,0.7231309526597337,37.99,9.33,8.78,84.3,174.0,3.0,223.0,7.0,58.0,1.2816091954022988,0.6228571428571429,8.239625511601155,5.826295073690852,64.18554476806904
3090,0.4628432165468961,66.41,7.41,7.27,44.3,180.0,6.0,236.0,13.0,30.0,1.3111111111111111,0.5444444444444444,7.304488726499312,5.1650535116083525,51.4224172317511
3091,0.5689930258016922,67.08,8.1,10.04,28.8,189.0,9.0,272.0,18.0,21.0,1.439153439153439,0.6349206349206349,8.728715609439694,6.172133998483676,70.23214285714286
3092,0.6166046689658689,71.18,7.92,8.54,35.9,177.0,7.0,237.0,15.0,25.285714285714285,1.3389830508474576,0.6440677966101694,8.568764719232249,6.059031639361167,95.6967032967033
3093,0.721149477242672,55.27,9.32,9.81,35.4,194.0,8.0,284.0,24.0,24.25,1.4639175257731958,0.5773195876288659,8.041131376518667,5.685938524748267,49.189900426742525
3094,0.6545954291081877,66.47,7.64,8.18,30.6,151.0,7.0,204.0,8.0,21.571428571428573,1.3509933774834435,0.6578947368421053,8.111071056538128,5.735393346764043,57.91724137931034
3095,0.5137146853130924,53.68,8.1,8.77,50.2,171.0,5.0,235.0,16.0,34.2,1.3742690058479532,0.6140350877192983,8.029550685469662,5.677749739576689,57.0
3096,0.4342077357262384,65.76,8.79,8.3,32.9,156.0,7.0,223.0,19.0,22.285714285714285,1.4294871794871795,0.6794871794871795,8.486792151669619,6.001068280966357,79.10727762803235
3097,0.5552095886397239,63.63,8.26,9.17,34.4,171.0,7.0,235.0,15.0,24.428571428571427,1.3742690058479532,0.6608187134502924,8.64132597579116,6.110340195925389,89.75707547169812
3098,0.937287756368498,70.2,8.27,5.58,52.2,173.0,5.0,199.0,2.0,34.6,1.1502890173410405,0.653179190751445,8.591230910347672,6.074917635446314,47.26775956284153
3099,0.6041252166086424,76.96,7.27,7.02,28.9,196.0,10.0,258.0,11.0,19.6,1.316326530612245,0.6262626262626263,8.812296276031898,6.231234454607115,77.09072164948455
3100,0.7385594376076869,79.19,7.23,7.48,25.3,191.0,11.0,255.0,14.0,17.363636363636363,1.3350785340314135,0.6510416666666666,9.021097956087903,6.37887953849786,89.2235294117647
3101,0.7986710391820924,63.9,7.79,7.21,58.5,163.0,4.0,203.0,2.0,40.75,1.2453987730061349,0.6987951807228916,9.003346098193461,6.36632707940204,105.208669074743
3102,0.6420838011965317,60.24,8.99,10.73,26.3,194.0,10.0,285.0,24.0,19.4,1.4690721649484535,0.6494845360824743,9.0462727985835,6.3966808403418005,77.69533169533169
3103,0.5294772596355826,62.51,9.03,9.41,35.3,153.0,6.0,214.0,12.0,25.5,1.3986928104575165,0.7467532467532467,9.266964086291871,6.552733146429182,134.1290322580645
3104,0.3212705822263122,69.65,8.01,7.96,39.5,161.0,6.0,209.0,14.0,26.83333333333333,1.2981366459627328,0.6211180124223602,7.881104062391007,5.572782125753528,52.25438596491228
3105,0.3067798377355913,77.5,6.39,5.06,42.0,192.0,7.0,225.0,5.0,27.428571428571427,1.171875,0.5677083333333334,7.866397417708652,5.562382957570134,32.493392070484575
3106,0.4391311633437084,87.15,5.89,6.38,25.6,197.0,11.0,234.0,1.0,17.90909090909091,1.1878172588832487,0.5736040609137056,8.05091664863379,5.692857757016625,53.11673553719008
3107,0.6295190284562258,81.93,7.15,6.95,21.7,176.0,12.0,234.0,13.0,14.666666666666666,1.3295454545454546,0.6079545454545454,8.065428467455177,5.7031191625125786,60.3921568627451
3108,0.5113280207252575,68.13,7.27,7.72,39.7,170.0,6.0,218.0,9.0,28.33333333333333,1.2823529411764707,0.5964912280701754,7.8001349515991,5.515528318445926,62.92207792207792
3109,0.494413415508919,86.64,6.52,5.69,27.0,184.0,10.0,220.0,6.0,18.4,1.1956521739130437,0.6358695652173914,8.625354435061482,6.099046611169437,64.23423423423424
3110,0.2946098645912822,89.48,7.2,4.99,23.6,187.0,12.0,221.0,6.0,15.583333333333334,1.181818181818182,0.5925925925925926,8.14680123547705,5.760658398584765,55.125
3111,0.6677186758951321,81.46,7.41,6.33,35.0,188.0,8.0,230.0,8.0,23.5,1.2234042553191489,0.59375,8.227241335952167,5.817538139110049,69.27659574468085
3112,0.3301682513143988,85.89,6.19,5.49,16.1,172.0,16.0,223.0,8.0,10.75,1.2965116279069768,0.632183908045977,8.339078479367938,5.896618941607871,75.56761177753545
3113,0.3353983568516148,112.09,0.96,0.15,16.3,170.0,17.0,174.0,1.0,10.0,1.0235294117647058,0.4411764705882353,5.752237416355278,4.067446084099803,31.9883100902379
3114,0.5597562298659995,88.47,7.11,5.22,23.9,149.0,9.0,174.0,2.0,16.555555555555557,1.167785234899329,0.5933333333333334,7.266819570256762,5.138417395787669,49.82811000959386
3115,0.4150362823995496,89.68,6.35,5.91,22.5,154.0,10.0,186.0,4.0,15.4,1.207792207792208,0.5974025974025974,7.413571269033499,5.242186517143345,65.22640653357531
3116,0.3129873974506878,74.66,6.62,5.99,44.5,181.0,6.0,216.0,4.0,30.166666666666668,1.1933701657458564,0.5138121546961326,6.912635560098647,4.887971480417022,58.25287356321839
3117,0.426517319426505,83.09,6.08,4.99,33.8,175.0,8.0,206.0,2.0,21.875,1.177142857142857,0.5852272727272727,7.763917122877413,5.489918446156969,51.52136752136752
3118,0.3040625338898951,92.05,6.18,4.12,32.5,171.0,8.0,192.0,3.0,21.375,1.1228070175438596,0.5681818181818182,7.53778361444409,5.330017908890261,51.12924132672512
3119,0.2278961161654855,92.46,5.71,2.9,32.3,168.0,8.0,177.0,0.0,21.0,1.0535714285714286,0.5402298850574713,7.126121609641692,5.038928913737635,54.067796610169495
3120,0.4521561645004002,88.57,5.76,5.97,23.2,181.0,11.0,220.0,4.0,16.454545454545453,1.2154696132596683,0.6043956043956044,8.153742483272113,5.765566601970551,57.01754385964912
3121,0.3383433594454275,86.13,5.91,4.76,28.4,189.0,10.0,219.0,2.0,18.9,1.1587301587301588,0.5364583333333334,7.433384715816432,5.256196739722236,61.90163934426229
3122,0.3276564254423542,89.58,5.59,3.88,23.8,186.0,12.0,217.0,5.0,15.5,1.1666666666666667,0.4946808510638298,6.782722104652097,4.796108795103389,26.96474358974359
3123,0.5564360003647403,75.58,8.95,8.95,40.8,176.0,6.0,217.0,5.0,29.33333333333333,1.2329545454545454,0.6440677966101694,8.568764719232249,6.059031639361167,71.71621621621622
3124,0.3775559090682774,56.26,8.58,8.43,58.0,160.0,4.0,211.0,13.0,40.0,1.31875,0.6149068322981367,7.802293021767096,5.517054304495993,47.878193430656935
3125,0.5965395972106824,73.1,8.01,9.29,33.1,187.0,8.0,252.0,11.0,23.375,1.3475935828877006,0.656084656084656,9.019672796421018,6.377871798433132,75.6
3126,0.5477371254452778,67.93,7.73,6.74,42.2,171.0,6.0,226.0,11.0,28.5,1.3216374269005848,0.6140350877192983,8.029550685469662,5.677749739576689,66.4462669683258
3127,0.5585008860580195,72.5,7.38,6.56,36.8,192.0,8.0,244.0,11.0,24.0,1.2708333333333333,0.6269430051813472,8.709770584059203,6.15873784256738,68.67792207792208
3128,0.6117384375860616,61.13,8.61,9.12,50.4,176.0,5.0,230.0,8.0,35.2,1.306818181818182,0.6610169491525424,8.794258527633097,6.218479840396987,85.22222222222223
3129,0.323221330543578,98.55,5.85,4.23,22.2,150.0,10.0,166.0,1.0,15.0,1.106666666666667,0.6,7.3484692283495345,5.196152422706631,62.8125
3130,0.4535584962736889,67.79,9.52,7.66,29.4,162.0,8.0,220.0,15.0,20.25,1.3580246913580247,0.5949367088607594,7.478238471251862,5.287913134352312,53.763888888888886
3131,0.3539077158800842,82.68,5.86,6.1,31.7,156.0,7.0,185.0,5.0,22.285714285714285,1.185897435897436,0.6060606060606061,7.784989441615229,5.504818825631803,54.260316875460575
3132,0.4812525389891956,77.98,6.43,7.72,26.4,186.0,10.0,238.0,9.0,18.6,1.2795698924731185,0.5752688172043011,7.845620653642402,5.547691566807775,62.0
3133,0.2952692544122414,84.61,6.59,5.75,30.4,163.0,8.0,195.0,2.0,20.375,1.196319018404908,0.6484848484848484,8.329938702528295,5.890156143426029,60.766129032258064
3134,0.4827696645300711,43.43,10.32,14.62,24.9,193.0,10.0,329.0,38.0,19.3,1.7046632124352332,0.6230366492146597,8.610537802979817,6.088569670150145,70.71210076473234
3135,0.5550338439491553,47.05,9.14,9.99,48.6,162.0,5.0,238.0,20.0,32.4,1.469135802469136,0.6481481481481481,8.249579113843055,5.833333333333333,66.80571428571429
3136,0.7079298931787595,62.07,9.01,10.44,25.4,158.0,9.0,235.0,21.0,17.555555555555557,1.4873417721518989,0.5786163522012578,7.296074588606926,5.159103817646808,38.352824806772176
3137,0.4070071286386062,57.31,7.9,6.69,71.0,189.0,4.0,235.0,11.0,47.25,1.2433862433862437,0.5957446808510638,8.168439523882096,5.775958979049243,48.56666666666666
3138,0.3164131338678339,92.73,6.56,5.32,17.3,198.0,16.0,234.0,5.0,12.375,1.181818181818182,0.5522388059701493,7.82933633603044,5.536176815397362,46.595454545454544
3139,0.3304033304990944,105.05,1.15,3.21,12.3,197.0,23.0,214.0,0.0,8.565217391304348,1.0862944162436547,0.3299492385786802,4.631058249214127,3.2746526920892096,26.863636363636363
3140,0.2195304153456397,84.98,6.19,7.35,15.8,152.0,13.0,192.0,8.0,11.692307692307692,1.263157894736842,0.5460526315789473,6.732188976926646,4.760376477814156,56.08008171603677
3141,0.3040965468238862,105.86,4.99,1.35,11.7,180.0,23.0,193.0,1.0,7.826086956521739,1.0722222222222222,0.4835164835164835,6.52299398661769,4.612453281576441,38.823630136986296
3142,0.2102280790989759,101.49,1.09,2.48,18.3,193.0,16.0,207.0,0.0,12.0625,1.072538860103627,0.5128205128205128,7.161148740394329,5.063696835418334,60.72368421052632
3143,0.5648634186053207,63.7,8.65,11.83,20.9,176.0,11.0,272.0,19.0,16.0,1.5454545454545454,0.5511363636363636,7.311650106010768,5.170117371623553,62.03254972875226
3144,0.5493691920542112,66.17,8.25,8.53,32.1,197.0,9.0,270.0,18.0,21.88888888888889,1.3705583756345177,0.6262626262626263,8.812296276031898,6.231234454607115,69.58695652173913
3145,0.8177594571288758,48.03,9.46,11.49,32.4,162.0,7.0,255.0,26.0,23.142857142857142,1.5740740740740742,0.6728395061728395,8.56384879437041,6.055555555555555,92.32075471698111
3146,0.7522814625636189,65.93,8.74,7.73,57.4,194.0,5.0,238.0,4.0,38.8,1.2268041237113405,0.5728643216080402,8.08124573709503,5.714303661134775,38.14744374352698
3147,0.8785253577055118,61.37,8.52,7.21,62.0,173.0,4.0,203.0,5.0,43.25,1.1734104046242777,0.6704545454545454,8.894584665044027,6.289421132490507,64.64912280701755
3148,0.8039418596401515,58.32,9.06,11.08,29.9,170.0,8.0,255.0,23.0,21.25,1.5,0.6647058823529411,8.666704373975286,6.128285433377037,75.77266922094508
3149,0.7058597144516313,62.11,9.37,11.26,35.3,181.0,7.0,260.0,18.0,25.857142857142858,1.4364640883977902,0.712707182320442,9.588494486588443,6.780089472836514,92.68269379744874
3150,0.7276677345375532,65.22,8.89,9.5,20.7,188.0,13.0,285.0,22.0,14.461538461538462,1.5159574468085106,0.6117021276595744,8.387237011128937,5.930672165988062,49.15032679738562
3151,0.8399187138039605,47.25,9.35,10.63,44.6,161.0,5.0,242.0,19.0,32.2,1.5031055900621118,0.6708860759493671,8.432907212262737,5.962965874907927,56.42857142857143
3152,0.7655101511072193,68.23,9.4,7.55,41.6,141.0,5.0,190.0,12.0,28.2,1.3475177304964538,0.6453900709219859,7.663582481705323,5.418971140996264,55.43398366606171
3153,0.7540512485602797,21.74,10.36,11.8,70.0,147.0,3.0,230.0,26.0,49.0,1.564625850340136,0.5782312925170068,7.010681840159742,4.957300669918336,37.613255033557046
3154,0.6874583519569752,65.42,9.37,8.75,20.5,157.0,11.0,230.0,17.0,14.272727272727272,1.464968152866242,0.6754966887417219,8.300642279465826,5.869440444014048,57.92672413793104
3155,0.8218402636606814,66.88,9.48,9.63,30.9,191.0,9.0,273.0,20.0,21.22222222222222,1.4293193717277486,0.5638297872340425,7.7308445493884115,5.466532605171604,32.04202199975281
3156,0.2362299708265047,90.77,5.31,5.33,8.0,138.0,23.0,177.0,6.0,6.0,1.2826086956521738,0.4583333333333333,5.5,3.889087296526012,24.923076923076923
3157,0.3212207307076329,107.48,5.38,2.61,8.2,154.0,25.0,172.0,2.0,6.16,1.1168831168831168,0.46875,5.929270612815711,4.192627457812105,29.617021276595743
3158,0.5770011323926768,57.71,8.78,11.6,30.1,175.0,8.0,266.0,20.0,21.875,1.52,0.6228571428571429,8.239625511601155,5.826295073690852,66.74003707136238
3159,0.3268748856904273,95.06,6.09,4.79,14.7,162.0,16.0,198.0,2.0,10.125,1.2222222222222223,0.6511627906976745,8.53991993862586,6.038635299392551,77.60975609756098
3160,0.6663939105564348,84.07,6.85,5.67,17.9,189.0,15.0,238.0,4.0,12.6,1.2592592592592593,0.6243386243386243,8.583237015949033,6.069265098508948,77.765625
3161,0.5967343791027502,79.53,8.18,7.32,37.6,178.0,7.0,220.0,7.0,25.428571428571427,1.2359550561797752,0.5898876404494382,7.870082734456544,5.564988870033391,38.7948717948718
3162,0.7020071145592285,68.44,8.5,8.36,40.8,168.0,6.0,223.0,8.0,28.0,1.3273809523809523,0.6309523809523809,8.17807754799087,5.782774091253798,64.79513184584178
3163,0.5587449213144094,64.64,8.65,10.68,32.7,164.0,7.0,226.0,10.0,23.428571428571427,1.3780487804878048,0.6524390243902439,8.355296261040424,5.90808664500429,69.65591397849462
3164,0.5198535074848099,87.45,7.65,6.84,26.0,141.0,8.0,173.0,3.0,17.625,1.2269503546099292,0.6549295774647887,7.804386632159209,5.5185347106014175,48.69125683060109
